https://dcat-br.gov.br/vocabularies/VCR-CE/FEDERAL,FEDERAL
https://dcat-br.gov.br/vocabularies/VCR-CE/ESTADUAL,Estadual/Distrital
https://dcat-br.gov.br/vocabularies/VCR-CE/MUNICIPAL,MUNICIPAL
