https://dcat-br.github.io/dcat-br/vocabularies/tipo-recurso/DADOS,DADOS
https://dcat-br.github.io/dcat-br/vocabularies/tipo-recurso/DICIONARIO_DE_DADOS,DICIONARIO_DE_DADOS
https://dcat-br.github.io/dcat-br/vocabularies/tipo-recurso/DOCUMENTACAO,DOCUMENTACAO
https://dcat-br.github.io/dcat-br/vocabularies/tipo-recurso/API,API
https://dcat-br.github.io/dcat-br/vocabularies/tipo-recurso/OUTRO,OUTRO
